# Tissue: proximal tubule
# Gene Count: 122
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000037790	ENSMUST00000047851	Defb7	246080	NM_139220	NP_631966
ENSMUSG00000038527	ENSMUST00000049124	C1rl	232371	NM_181344	NP_851989
ENSMUSG00000038692	ENSMUST00000049241	Hoxb4	15412	NM_010459	NP_034589
ENSMUSG00000040258	ENSMUST00000095266	Nxph4	104080	NM_183297	NP_899120
ENSMUSG00000040659	ENSMUST00000036854	Efhd2	27984	NM_025994	NP_080270
ENSMUSG00000041378	ENSMUST00000043577	Cldn5	12741	NM_013805	NP_038833
ENSMUSG00000042041	ENSMUST00000048482	2010003K11Rik	69861	NM_027237	NP_081513
ENSMUSG00000042380	ENSMUST00000142029	Smim12	80284	NM_030252	NP_084528
ENSMUSG00000042595	ENSMUST00000047852	Fam199x	245622	NM_146261	NP_666373
ENSMUSG00000043811	ENSMUST00000059589	Rtn4r	65079	NM_022982	NP_075358
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045267	ENSMUST00000057633	Tas2r119	57254	NM_020503	NP_065249
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000046082	ENSMUST00000050389	Tmem174	68344	NM_026685	NP_080961
ENSMUSG00000047654	ENSMUST00000050373	Tssk6	83984	NM_032004	NP_114393
ENSMUSG00000047822	ENSMUST00000058777	Angptl8	624219	NM_001080940	NP_001074409
ENSMUSG00000048087	ENSMUST00000059524	Ahcyl	11615	NM_001304528	NP_001291457
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000050164	ENSMUST00000166855	Mchr1	207911	NM_145132	NP_660114
ENSMUSG00000050621	ENSMUST00000053150	Rps27rt	100043813	NM_001190258	NP_001177187
ENSMUSG00000050645	ENSMUST00000053180	Defb19	246700	NM_145157	NP_660139
ENSMUSG00000051257	ENSMUST00000054534	Trap1a	22037	NM_011635	NP_035765
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000051652	ENSMUST00000057608	Lrrc3	237387	NM_145152	NP_660134
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000055882	ENSMUST00000069649	Abhd16b	241850	NM_183181	NP_899004
ENSMUSG00000057805	ENSMUST00000078832	1700084M14Rik			
ENSMUSG00000059663	ENSMUST00000082357	Samt2b	75071	NM_001256259	NP_001243188
ENSMUSG00000064356	ENSMUST00000082407	mt-Atp8	17706		NP_904332
ENSMUSG00000064360	ENSMUST00000082411	mt-Nd3	17718		NP_904335
ENSMUSG00000066071	ENSMUST00000084343	Cyp4a12a	277753	NM_177406	NP_803125
ENSMUSG00000066720	ENSMUST00000085989	Cldn9	56863	NM_020293	NP_064689
ENSMUSG00000068068	ENSMUST00000089098	Krtap20-22	115488619		
ENSMUSG00000068522	ENSMUST00000090025	Aard	239435	NM_175503	NP_780712
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000072620	ENSMUST00000038038	Slfn2	20556	NM_011408	NP_035538
ENSMUSG00000073028	ENSMUST00000196201	Igkv4-71			
ENSMUSG00000074195	ENSMUST00000098549	Clca4b	99709	NM_001033199	NP_001028371
ENSMUSG00000076486	ENSMUST00000103287	Trbj1-4			
ENSMUSG00000076497	ENSMUST00000103298	Trbj2-7			
ENSMUSG00000076540	ENSMUST00000103341	Igkv4-80			
ENSMUSG00000076556	ENSMUST00000103357	Igkv4-57			
ENSMUSG00000076570	ENSMUST00000198880	Igkv12-38			
ENSMUSG00000076581	ENSMUST00000103382	Igkv8-26			
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000076633	ENSMUST00000195468	Ighv5-2			
ENSMUSG00000076750	ENSMUST00000198663	Trgv3			
ENSMUSG00000076886	ENSMUST00000103698	Traj44			
ENSMUSG00000076895	ENSMUST00000103707	Traj34			
ENSMUSG00000076900	ENSMUST00000103712	Traj29			
ENSMUSG00000076902	ENSMUST00000103714	Traj27			
ENSMUSG00000076906	ENSMUST00000103718	Traj23			
ENSMUSG00000076908	ENSMUST00000103720	Traj21			
ENSMUSG00000076909	ENSMUST00000103721	Traj20			
ENSMUSG00000076910	ENSMUST00000103722	Traj19			
ENSMUSG00000076911	ENSMUST00000103723	Traj18			
ENSMUSG00000076919	ENSMUST00000103731	Traj9			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078597	ENSMUST00000094887	Cyp4a12b	13118	NM_172306	NP_758510
ENSMUSG00000078719	ENSMUST00000107884	Msmp	100039672	NM_001099314	NP_001092784
ENSMUSG00000079494	ENSMUST00000032074	Nat8f5	69049	NM_023493	NP_075982
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091736	ENSMUST00000065806	Yy2	100073351	NM_001098723	NP_001092193
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000093890	ENSMUST00000105199	Vmn1r127	621561	NM_001166726	NP_001160198
ENSMUSG00000093906	ENSMUST00000200578	Igkv9-129			
ENSMUSG00000094102	ENSMUST00000103472	Ighv9-2			
ENSMUSG00000094262	ENSMUST00000198345	Igkv4-62			
ENSMUSG00000094271	ENSMUST00000177806	Gm13290	545646	NM_001243155	NP_001230084
ENSMUSG00000094315	ENSMUST00000103343	Igkv4-78			
ENSMUSG00000094319	ENSMUST00000199437	Igkv4-54			
ENSMUSG00000095383	ENSMUST00000168326	Vmn1r152	667504	NM_001166752	NP_001160224
ENSMUSG00000095426	ENSMUST00000180687	Trav6d-5			
ENSMUSG00000096000	ENSMUST00000072976	Or6c204	257664	NM_207008	NP_996891
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000096844	ENSMUST00000103394	Igkv6-14			
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000108995	ENSMUST00000208296	Or5p61	258041	NM_001011810	NP_001011810
ENSMUSG00000109941	ENSMUST00000210390	Exosc6	72544	NM_028274	NP_082550
ENSMUSG00000112187	ENSMUST00000219110	Gm6993	102635514		
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
