# Tissue: aorta
# Gene Count: 90
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000059668	ENSMUST00000023797	Krt4	16682	NM_008475	NP_032501
ENSMUSG00000059832	ENSMUST00000072363	Kprp	433619	NM_028629	NP_082905
ENSMUSG00000060188	ENSMUST00000200880	Cxcl17	232983	NM_153576	NP_705804
ENSMUSG00000062694	ENSMUST00000075477	Cav3	12391	NM_007617	NP_031643
ENSMUSG00000063529	ENSMUST00000076622	Stmnd1	380842	NM_001005422	NP_001005422
ENSMUSG00000066071	ENSMUST00000084343	Cyp4a12a	277753	NM_177406	NP_803125
ENSMUSG00000068745	ENSMUST00000090563	Mybphl	68753	NM_026831	NP_081107
ENSMUSG00000068888	ENSMUST00000090866	Lce1i	76585	NM_029667	NP_083943
ENSMUSG00000068890	ENSMUST00000029530	Lce1a2	73722	NM_028625	NP_082901
ENSMUSG00000069036	ENSMUST00000091178	Sry	21674	NM_011564	NP_035694
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000094797	ENSMUST00000103393	Igkv6-15			
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096682	ENSMUST00000102804	Ifna5	15968	NM_010505	NP_034635
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000110332	ENSMUST00000209208	Gm19935			
