# Tissue: primary oocyte
# Gene Count: 81
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000042821	ENSMUST00000052631	Snai1	20613	NM_011427	NP_035557
ENSMUSG00000043811	ENSMUST00000059589	Rtn4r	65079	NM_022982	NP_075358
ENSMUSG00000043986	ENSMUST00000052978	Spata31d1d	238663	NM_177711	NP_808379
ENSMUSG00000044641	ENSMUST00000052125	Pard6b	58220	NM_021409	NP_067384
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000046203	ENSMUST00000189634	Sprr2g	20761		
ENSMUSG00000048087	ENSMUST00000059524	Ahcyl	11615	NM_001304528	NP_001291457
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000048429	ENSMUST00000062125	Timm29	69773	NM_178619	NP_848734
ENSMUSG00000049232	ENSMUST00000062626	Tigd2	68140	NM_001081145	NP_001074614
ENSMUSG00000049285	ENSMUST00000057773	Mblac1	330216	NM_177878	NP_808546
ENSMUSG00000050435	ENSMUST00000059509	Ube2dnl1	237009	NM_001276396	NP_001263325
ENSMUSG00000050621	ENSMUST00000053150	Rps27rt	100043813	NM_001190258	NP_001177187
ENSMUSG00000051316	ENSMUST00000066272	Taf7	24074	NM_175770	NP_786964
ENSMUSG00000051495	ENSMUST00000054960	Irf2bp2	270110	NM_001164598	NP_001158070
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000056423	ENSMUST00000070531	Uts2b	224065	NM_198166	NP_937809
ENSMUSG00000057444	ENSMUST00000215191	Or8b1d	258781		
ENSMUSG00000060499	ENSMUST00000081908	Rpl10l	238217	NM_001162933	NP_001156405
ENSMUSG00000061633	ENSMUST00000074608	Ndufb11b	66346	NM_025503	NP_079779
ENSMUSG00000062833	ENSMUST00000080742	Sval3	387564	NM_001003952	NP_001003952
ENSMUSG00000064356	ENSMUST00000082407	mt-Atp8	17706		NP_904332
ENSMUSG00000064360	ENSMUST00000082411	mt-Nd3	17718		NP_904335
ENSMUSG00000066720	ENSMUST00000085989	Cldn9	56863	NM_020293	NP_064689
ENSMUSG00000067441	ENSMUST00000122446	H2ab1	100039319	NM_001102665	NP_001096135
ENSMUSG00000068149	ENSMUST00000089246	Tex13c3	278255	NM_207524	NP_997407
ENSMUSG00000070298	ENSMUST00000093837	Trcg1	541610	NM_001014398	NP_001014420
ENSMUSG00000074359	ENSMUST00000057810	Psg23	56868	NM_020261	NP_064657
ENSMUSG00000075136	ENSMUST00000099834	Or5d37	258634	NM_146641	NP_666852
ENSMUSG00000075543	ENSMUST00000100433	Urad	231903	NM_001039678	NP_001034767
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000076541	ENSMUST00000103342	Igkv4-79			
ENSMUSG00000076581	ENSMUST00000103382	Igkv8-26			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000078719	ENSMUST00000107884	Msmp	100039672	NM_001099314	NP_001092784
ENSMUSG00000079008	ENSMUST00000109922	Zfp1005	100216455	NM_001142410	NP_001135882
ENSMUSG00000082226	ENSMUST00000117865	Gm715	279618	NM_001271548	NP_001258477
ENSMUSG00000089768	ENSMUST00000113071	Tmsb15b1	666244	NM_001081983	NP_001075452
ENSMUSG00000090631	ENSMUST00000057251	Or2r2	259144	NM_001011528	NP_001011528
ENSMUSG00000091248	ENSMUST00000170030	Pate8	100312948	NM_001167584	NP_001161056
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000091950	ENSMUST00000179386	Or6k8-ps1	258715		
ENSMUSG00000095540	ENSMUST00000178498	Esp4	100126777	NM_001177583	NP_001171054
ENSMUSG00000095572	ENSMUST00000103618	Trav4n-3			
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000103243	ENSMUST00000029524	Lce1d	69611	NM_027137	NP_081413
ENSMUSG00000105231	ENSMUST00000200211	Iglj3			
ENSMUSG00000106039	ENSMUST00000197046	Iglc4			
ENSMUSG00000116636	ENSMUST00000232664	Krtap13-24			
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
