# Tissue: thymus
# Gene Count: 136
Gene_ID	Transcript_ID	Gene_Symbol	EntrezGene_ID	RefSeq_mRNA_ID	RefSeq_Protein_ID
ENSMUSG00000072620	ENSMUST00000038038	Slfn2	20556	NM_011408	NP_035538
ENSMUSG00000076469	ENSMUST00000103270	Trbv13-2			
ENSMUSG00000076470	ENSMUST00000103271	Trbv13-3			
ENSMUSG00000076476	ENSMUST00000103277	Trbv20			
ENSMUSG00000076484	ENSMUST00000103285	Trbj1-2			
ENSMUSG00000076485	ENSMUST00000192366	Trbj1-3			
ENSMUSG00000076486	ENSMUST00000103287	Trbj1-4			
ENSMUSG00000076487	ENSMUST00000103288	Trbj1-5			
ENSMUSG00000076488	ENSMUST00000103289	Trbj1-6			
ENSMUSG00000076489	ENSMUST00000193061	Trbj1-7			
ENSMUSG00000076492	ENSMUST00000103293	Trbj2-1			
ENSMUSG00000076493	ENSMUST00000103294	Trbj2-2			
ENSMUSG00000076494	ENSMUST00000103295	Trbj2-3			
ENSMUSG00000076495	ENSMUST00000103296	Trbj2-4			
ENSMUSG00000076497	ENSMUST00000103298	Trbj2-7			
ENSMUSG00000076532	ENSMUST00000103333	Igkv4-91			
ENSMUSG00000076548	ENSMUST00000103349	Igkv4-69			
ENSMUSG00000076556	ENSMUST00000103357	Igkv4-57			
ENSMUSG00000076562	ENSMUST00000103363	Igkv4-50			
ENSMUSG00000076575	ENSMUST00000197429	Igkv7-33			
ENSMUSG00000076583	ENSMUST00000103384	Igkv8-24			
ENSMUSG00000076604	ENSMUST00000103405	Igkj1			
ENSMUSG00000076607	ENSMUST00000103408	Igkj4			
ENSMUSG00000076619	ENSMUST00000103428	Ighj3			
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000076750	ENSMUST00000198663	Trgv3			
ENSMUSG00000076762	ENSMUST00000103571	Trav6-1			
ENSMUSG00000076795	ENSMUST00000198439	Trav8d-2			
ENSMUSG00000076861	ENSMUST00000103673	Trav18			
ENSMUSG00000076870	ENSMUST00000103682	Trdj1			
ENSMUSG00000076871	ENSMUST00000103683	Trdj2			
ENSMUSG00000076875	ENSMUST00000103687	Traj58			
ENSMUSG00000076877	ENSMUST00000103689	Traj56			
ENSMUSG00000076878	ENSMUST00000103690	Traj53			
ENSMUSG00000076879	ENSMUST00000103691	Traj52			
ENSMUSG00000076881	ENSMUST00000103693	Traj50			
ENSMUSG00000076886	ENSMUST00000103698	Traj44			
ENSMUSG00000076887	ENSMUST00000103699	Traj43			
ENSMUSG00000076888	ENSMUST00000103700	Traj42			
ENSMUSG00000076891	ENSMUST00000103703	Traj39			
ENSMUSG00000076892	ENSMUST00000103704	Traj38			
ENSMUSG00000076894	ENSMUST00000103706	Traj35			
ENSMUSG00000076895	ENSMUST00000103707	Traj34			
ENSMUSG00000076896	ENSMUST00000103708	Traj33			
ENSMUSG00000076897	ENSMUST00000103709	Traj32			
ENSMUSG00000076898	ENSMUST00000103710	Traj31			
ENSMUSG00000076899	ENSMUST00000103711	Traj30			
ENSMUSG00000076900	ENSMUST00000103712	Traj29			
ENSMUSG00000076901	ENSMUST00000103713	Traj28			
ENSMUSG00000076902	ENSMUST00000103714	Traj27			
ENSMUSG00000076903	ENSMUST00000103715	Traj26			
ENSMUSG00000076904	ENSMUST00000103716	Traj25			
ENSMUSG00000076906	ENSMUST00000103718	Traj23			
ENSMUSG00000076907	ENSMUST00000103719	Traj22			
ENSMUSG00000076908	ENSMUST00000103720	Traj21			
ENSMUSG00000076909	ENSMUST00000103721	Traj20			
ENSMUSG00000076911	ENSMUST00000103723	Traj18			
ENSMUSG00000076912	ENSMUST00000103724	Traj17			
ENSMUSG00000076913	ENSMUST00000103725	Traj16			
ENSMUSG00000076914	ENSMUST00000103726	Traj15			
ENSMUSG00000076916	ENSMUST00000103728	Traj13			
ENSMUSG00000076918	ENSMUST00000103730	Traj11			
ENSMUSG00000076919	ENSMUST00000103731	Traj9			
ENSMUSG00000076921	ENSMUST00000103733	Traj7			
ENSMUSG00000076922	ENSMUST00000103734	Traj6			
ENSMUSG00000076923	ENSMUST00000103735	Traj5			
ENSMUSG00000076924	ENSMUST00000103736	Traj4			
ENSMUSG00000076925	ENSMUST00000103737	Traj3			
ENSMUSG00000076926	ENSMUST00000103738	Traj2			
ENSMUSG00000078202	ENSMUST00000104999	Nrarp	67122	NM_025980	NP_080256
ENSMUSG00000091264	ENSMUST00000165561	Smim13	108934	NM_001135577	NP_001129049
ENSMUSG00000092118	ENSMUST00000169357	Fancf	100040608	NM_001115087	NP_001108559
ENSMUSG00000094117	ENSMUST00000103396	Igkv3-12			
ENSMUSG00000094315	ENSMUST00000103343	Igkv4-78			
ENSMUSG00000094797	ENSMUST00000103393	Igkv6-15			
ENSMUSG00000095007	ENSMUST00000103369	Igkv12-41			
ENSMUSG00000095338	ENSMUST00000103398	Igkv3-9			
ENSMUSG00000095426	ENSMUST00000180687	Trav6d-5			
ENSMUSG00000095682	ENSMUST00000103404	Igkv3-1			
ENSMUSG00000096188	ENSMUST00000179802	Cmtm4	97487	NM_153582	NP_705810
ENSMUSG00000096255	ENSMUST00000179569	Dynlt1b	21648	NM_009342	NP_033368
ENSMUSG00000096490	ENSMUST00000103330	Igkv10-94			
ENSMUSG00000096515	ENSMUST00000199510	Igkv14-100			
ENSMUSG00000096844	ENSMUST00000103394	Igkv6-14			
ENSMUSG00000104962	ENSMUST00000200495	Trgj1			
ENSMUSG00000105231	ENSMUST00000200211	Iglj3			
ENSMUSG00000105533	ENSMUST00000200127	Trav7d-2			
ENSMUSG00000109941	ENSMUST00000210390	Exosc6	72544	NM_028274	NP_082550
ENSMUSG00000117924	ENSMUST00000010248	Tmem223	66836	NM_025791	NP_080067
